"event_id","customer_id","event_date","event_type","product_id","quantity","discount_pct","revenue","profit"
16868,"C02338",2023-06-28,"view","P003",NA,0,0,0
16869,"C02339",2024-09-27,"view","P010",NA,0,0,0
16870,"C02339",2023-03-23,"view","P004",NA,0,0,0
16871,"C02339",2024-07-11,"view","P014",NA,20,0,0
16872,"C02339",2024-12-01,"view","P021",NA,0,0,0
16873,"C02339",2024-04-23,"view","P003",NA,0,0,0
16874,"C02339",2023-12-03,"view","P028",NA,10,0,0
16875,"C02339",2023-12-03,"add_to_cart","P028",NA,10,0,0
16876,"C02339",2024-10-01,"view","P018",NA,0,0,0
16877,"C02339",2024-01-16,"view","P026",NA,10,0,0
16878,"C02339",2024-01-16,"add_to_cart","P026",NA,10,0,0
16879,"C02339",2024-01-16,"purchase","P026",1,10,206.98,48.94
16880,"C02339",2024-02-16,"view","P016",NA,20,0,0
16881,"C02339",2024-02-16,"add_to_cart","P016",NA,20,0,0
16882,"C02339",2024-02-16,"purchase","P016",1,20,91.2,6.91
16883,"C02340",2024-11-03,"view","P004",NA,30,0,0
16884,"C02340",2024-11-03,"add_to_cart","P004",NA,30,0,0
16885,"C02340",2024-12-18,"view","P029",NA,10,0,0
16886,"C02340",2024-12-26,"view","P012",NA,10,0,0
16887,"C02340",2024-11-01,"view","P012",NA,0,0,0
16888,"C02340",2024-12-30,"view","P013",NA,0,0,0
16889,"C02340",2024-12-02,"view","P029",NA,10,0,0
16890,"C02340",2024-11-08,"view","P011",NA,0,0,0
16891,"C02340",2024-11-23,"view","P001",NA,10,0,0
16892,"C02340",2024-12-27,"view","P020",NA,0,0,0
16893,"C02341",2024-12-10,"view","P017",NA,0,0,0
16894,"C02341",2024-12-10,"add_to_cart","P017",NA,0,0,0
16895,"C02341",2024-09-07,"view","P002",NA,0,0,0
16896,"C02341",2024-09-07,"add_to_cart","P002",NA,0,0,0
16897,"C02341",2024-09-07,"view","P018",NA,10,0,0
16898,"C02341",2024-09-14,"view","P022",NA,0,0,0
16899,"C02342",2024-07-02,"view","P005",NA,0,0,0
16900,"C02343",2024-07-07,"view","P025",NA,10,0,0
16901,"C02343",2024-09-01,"view","P018",NA,20,0,0
16902,"C02343",2024-09-01,"add_to_cart","P018",NA,20,0,0
16903,"C02344",2024-11-30,"view","P001",NA,20,0,0
16904,"C02344",2024-12-29,"view","P023",NA,0,0,0
16905,"C02344",2024-09-29,"view","P020",NA,0,0,0
16906,"C02345",2024-10-19,"view","P029",NA,0,0,0
16907,"C02346",2024-12-17,"view","P009",NA,0,0,0
16908,"C02347",2024-10-28,"view","P030",NA,0,0,0
16909,"C02347",2024-10-28,"add_to_cart","P030",NA,0,0,0
16910,"C02347",2023-12-31,"view","P001",NA,0,0,0
16911,"C02347",2023-04-30,"view","P018",NA,0,0,0
16912,"C02348",2024-12-25,"view","P005",NA,0,0,0
16913,"C02348",2024-11-16,"view","P009",NA,30,0,0
16914,"C02348",2024-11-05,"view","P026",NA,0,0,0
16915,"C02348",2024-08-27,"view","P023",NA,20,0,0
16916,"C02348",2024-09-09,"view","P006",NA,10,0,0
16917,"C02348",2024-09-09,"add_to_cart","P006",NA,10,0,0
16918,"C02348",2024-10-09,"view","P020",NA,10,0,0
16919,"C02348",2024-12-15,"view","P011",NA,0,0,0
16920,"C02348",2024-11-29,"view","P002",NA,10,0,0
16921,"C02348",2024-11-29,"add_to_cart","P002",NA,10,0,0
16922,"C02348",2024-12-14,"view","P027",NA,0,0,0
16923,"C02348",2024-12-14,"add_to_cart","P027",NA,0,0,0
16924,"C02349",2024-08-11,"view","P001",NA,0,0,0
16925,"C02349",2024-08-11,"add_to_cart","P001",NA,0,0,0
16926,"C02349",2024-05-31,"view","P009",NA,20,0,0
16927,"C02349",2024-05-31,"add_to_cart","P009",NA,20,0,0
16928,"C02349",2023-05-30,"view","P006",NA,20,0,0
16929,"C02349",2023-10-15,"view","P022",NA,0,0,0
16930,"C02349",2023-03-09,"view","P009",NA,10,0,0
16931,"C02349",2023-03-09,"add_to_cart","P009",NA,10,0,0
16932,"C02349",2023-04-07,"view","P006",NA,0,0,0
16933,"C02350",2024-11-16,"view","P009",NA,0,0,0
16934,"C02350",2024-11-16,"add_to_cart","P009",NA,0,0,0
16935,"C02350",2024-10-19,"view","P003",NA,0,0,0
16936,"C02351",2024-06-16,"view","P013",NA,0,0,0
16937,"C02351",2024-04-03,"view","P018",NA,0,0,0
16938,"C02352",2024-12-19,"view","P027",NA,0,0,0
16939,"C02353",2024-03-02,"view","P001",NA,0,0,0
16940,"C02353",2024-11-04,"view","P021",NA,0,0,0
16941,"C02353",2024-07-20,"view","P007",NA,10,0,0
16942,"C02353",2024-06-25,"view","P026",NA,0,0,0
16943,"C02353",2024-08-01,"view","P003",NA,0,0,0
16944,"C02353",2024-03-06,"view","P002",NA,10,0,0
16945,"C02353",2024-08-03,"view","P024",NA,30,0,0
16946,"C02354",2024-01-21,"view","P028",NA,30,0,0
16947,"C02354",2024-04-16,"view","P014",NA,10,0,0
16948,"C02354",2024-04-16,"add_to_cart","P014",NA,10,0,0
16949,"C02355",2024-04-16,"view","P018",NA,0,0,0
16950,"C02355",2024-02-18,"view","P019",NA,10,0,0
16951,"C02355",2024-07-05,"view","P007",NA,0,0,0
16952,"C02355",2024-03-28,"view","P027",NA,0,0,0
16953,"C02355",2024-12-03,"view","P030",NA,0,0,0
16954,"C02356",2024-10-21,"view","P022",NA,30,0,0
16955,"C02356",2024-08-04,"view","P010",NA,0,0,0
16956,"C02356",2024-05-13,"view","P007",NA,0,0,0
16957,"C02356",2024-10-15,"view","P019",NA,20,0,0
16958,"C02357",2024-07-19,"view","P006",NA,30,0,0
16959,"C02357",2024-07-19,"add_to_cart","P006",NA,30,0,0
16960,"C02357",2024-08-20,"view","P019",NA,10,0,0
16961,"C02357",2024-07-15,"view","P006",NA,0,0,0
16962,"C02357",2024-10-04,"view","P010",NA,20,0,0
16963,"C02358",2023-08-07,"view","P013",NA,0,0,0
16964,"C02358",2023-08-07,"add_to_cart","P013",NA,0,0,0
16965,"C02358",2023-08-07,"purchase","P013",3,0,340.4,167
16966,"C02358",2024-01-28,"view","P016",NA,10,0,0
16967,"C02358",2024-01-28,"add_to_cart","P016",NA,10,0,0
16968,"C02358",2024-07-06,"view","P029",NA,0,0,0
16969,"C02358",2023-10-16,"view","P013",NA,0,0,0
16970,"C02358",2024-11-28,"view","P025",NA,0,0,0
16971,"C02358",2024-11-28,"add_to_cart","P025",NA,0,0,0
16972,"C02358",2023-12-06,"view","P007",NA,0,0,0
16973,"C02358",2023-12-06,"add_to_cart","P007",NA,0,0,0
16974,"C02358",2023-12-06,"purchase","P007",2,0,1925.86,959.4
16975,"C02358",2023-11-12,"view","P021",NA,10,0,0
16976,"C02359",2024-05-03,"view","P013",NA,20,0,0
16977,"C02359",2023-09-21,"view","P011",NA,30,0,0
16978,"C02359",2023-09-21,"add_to_cart","P011",NA,30,0,0
16979,"C02360",2024-10-13,"view","P002",NA,0,0,0
16980,"C02360",2024-05-25,"view","P024",NA,0,0,0
16981,"C02360",2024-05-25,"add_to_cart","P024",NA,0,0,0
16982,"C02361",2024-12-27,"view","P024",NA,0,0,0
16983,"C02361",2024-11-23,"view","P005",NA,10,0,0
16984,"C02361",2024-12-18,"view","P002",NA,0,0,0
16985,"C02361",2024-12-24,"view","P018",NA,0,0,0
16986,"C02361",2024-12-21,"view","P014",NA,0,0,0
16987,"C02361",2024-12-31,"view","P021",NA,0,0,0
16988,"C02361",2024-12-08,"view","P008",NA,20,0,0
16989,"C02361",2024-12-20,"view","P018",NA,0,0,0
16990,"C02361",2024-12-20,"view","P002",NA,0,0,0
16991,"C02361",2024-11-28,"view","P007",NA,10,0,0
16992,"C02362",2024-10-11,"view","P011",NA,0,0,0
16993,"C02362",2024-08-22,"view","P021",NA,0,0,0
16994,"C02362",2024-08-29,"view","P017",NA,30,0,0
16995,"C02362",2024-09-16,"view","P008",NA,0,0,0
16996,"C02362",2024-06-19,"view","P003",NA,10,0,0
16997,"C02362",2024-08-03,"view","P009",NA,0,0,0
16998,"C02362",2024-07-16,"view","P014",NA,0,0,0
16999,"C02363",2024-08-31,"view","P004",NA,0,0,0
17000,"C02363",2024-08-30,"view","P009",NA,0,0,0
17001,"C02363",2024-11-08,"view","P026",NA,0,0,0
17002,"C02363",2024-10-10,"view","P015",NA,0,0,0
17003,"C02363",2024-12-16,"view","P014",NA,0,0,0
17004,"C02363",2024-10-02,"view","P027",NA,0,0,0
17005,"C02363",2024-12-07,"view","P023",NA,30,0,0
17006,"C02363",2024-12-07,"add_to_cart","P023",NA,30,0,0
17007,"C02364",2023-11-29,"view","P026",NA,10,0,0
17008,"C02364",2024-05-15,"view","P009",NA,0,0,0
17009,"C02364",2023-10-19,"view","P003",NA,0,0,0
17010,"C02364",2023-10-19,"add_to_cart","P003",NA,0,0,0
17011,"C02364",2023-11-14,"view","P017",NA,20,0,0
17012,"C02364",2023-11-14,"add_to_cart","P017",NA,20,0,0
17013,"C02364",2024-09-05,"view","P013",NA,20,0,0
17014,"C02364",2024-06-25,"view","P022",NA,0,0,0
17015,"C02364",2024-06-25,"add_to_cart","P022",NA,0,0,0
17016,"C02364",2023-11-29,"view","P015",NA,10,0,0
17017,"C02364",2023-11-29,"add_to_cart","P015",NA,10,0,0
17018,"C02364",2024-03-27,"view","P014",NA,10,0,0
17019,"C02364",2024-03-27,"add_to_cart","P014",NA,10,0,0
17020,"C02365",2024-08-05,"view","P008",NA,0,0,0
17021,"C02366",2024-12-24,"view","P014",NA,0,0,0
17022,"C02366",2023-12-03,"view","P008",NA,0,0,0
17023,"C02366",2024-09-29,"view","P008",NA,20,0,0
17024,"C02366",2024-09-03,"view","P024",NA,0,0,0
17025,"C02366",2023-10-22,"view","P010",NA,0,0,0
17026,"C02366",2024-10-05,"view","P030",NA,20,0,0
17027,"C02366",2024-11-04,"view","P016",NA,0,0,0
17028,"C02366",2024-01-27,"view","P019",NA,0,0,0
17029,"C02366",2023-08-25,"view","P010",NA,20,0,0
17030,"C02366",2023-08-25,"add_to_cart","P010",NA,20,0,0
17031,"C02366",2023-10-22,"view","P019",NA,10,0,0
17032,"C02367",2024-12-29,"view","P016",NA,0,0,0
17033,"C02367",2024-12-31,"view","P012",NA,0,0,0
17034,"C02367",2024-12-28,"view","P025",NA,0,0,0
17035,"C02367",2024-12-29,"view","P009",NA,20,0,0
17036,"C02367",2024-12-29,"add_to_cart","P009",NA,20,0,0
17037,"C02367",2024-12-27,"view","P029",NA,0,0,0
17038,"C02368",2023-11-15,"view","P005",NA,10,0,0
17039,"C02368",2024-08-30,"view","P001",NA,0,0,0
17040,"C02368",2023-06-19,"view","P010",NA,0,0,0
17041,"C02368",2023-11-07,"view","P017",NA,20,0,0
17042,"C02368",2023-04-19,"view","P025",NA,0,0,0
17043,"C02368",2023-06-22,"view","P019",NA,0,0,0
17044,"C02369",2024-02-17,"view","P001",NA,0,0,0
17045,"C02369",2024-02-17,"add_to_cart","P001",NA,0,0,0
17046,"C02369",2024-02-17,"purchase","P001",2,0,2246.65,709.05
17047,"C02369",2024-02-23,"view","P021",NA,10,0,0
17048,"C02369",2024-02-23,"add_to_cart","P021",NA,10,0,0
17049,"C02369",2024-05-14,"view","P012",NA,0,0,0
17050,"C02369",2024-05-14,"add_to_cart","P012",NA,0,0,0
17051,"C02369",2024-05-14,"purchase","P012",3,0,275.73,107.82
17052,"C02369",2024-08-07,"view","P022",NA,0,0,0
17053,"C02369",2024-11-25,"view","P006",NA,0,0,0
17054,"C02369",2024-11-25,"add_to_cart","P006",NA,0,0,0
17055,"C02369",2024-11-25,"purchase","P006",3,0,2301.56,671.54
17056,"C02369",2024-04-03,"view","P012",NA,30,0,0
17057,"C02369",2024-04-03,"add_to_cart","P012",NA,30,0,0
17058,"C02369",2024-09-10,"view","P011",NA,0,0,0
17059,"C02369",2024-09-10,"add_to_cart","P011",NA,0,0,0
17060,"C02369",2024-08-01,"view","P004",NA,0,0,0
17061,"C02370",2024-12-27,"view","P001",NA,0,0,0
17062,"C02370",2024-12-31,"view","P019",NA,20,0,0
17063,"C02370",2024-10-21,"view","P029",NA,0,0,0
17064,"C02370",2024-11-28,"view","P029",NA,0,0,0
17065,"C02370",2024-10-30,"view","P006",NA,0,0,0
17066,"C02370",2024-10-24,"view","P026",NA,0,0,0
17067,"C02371",2024-11-26,"view","P003",NA,10,0,0
17068,"C02371",2024-12-05,"view","P022",NA,10,0,0
17069,"C02371",2024-12-05,"add_to_cart","P022",NA,10,0,0
17070,"C02371",2024-12-29,"view","P028",NA,10,0,0
17071,"C02371",2024-10-25,"view","P016",NA,10,0,0
17072,"C02371",2024-10-25,"add_to_cart","P016",NA,10,0,0
17073,"C02371",2024-12-26,"view","P015",NA,0,0,0
17074,"C02371",2024-12-26,"add_to_cart","P015",NA,0,0,0
17075,"C02371",2024-11-30,"view","P005",NA,0,0,0
17076,"C02371",2024-09-29,"view","P027",NA,10,0,0
17077,"C02371",2024-11-17,"view","P015",NA,0,0,0
17078,"C02371",2024-10-26,"view","P029",NA,30,0,0
17079,"C02372",2024-09-04,"view","P009",NA,10,0,0
17080,"C02372",2024-09-04,"add_to_cart","P009",NA,10,0,0
17081,"C02372",2024-10-21,"view","P025",NA,0,0,0
17082,"C02372",2024-12-12,"view","P020",NA,0,0,0
17083,"C02373",2023-12-28,"view","P022",NA,10,0,0
17084,"C02373",2024-04-03,"view","P020",NA,0,0,0
17085,"C02373",2024-04-03,"add_to_cart","P020",NA,0,0,0
17086,"C02373",2023-04-04,"view","P013",NA,20,0,0
17087,"C02373",2024-01-28,"view","P008",NA,0,0,0
17088,"C02373",2023-10-08,"view","P020",NA,10,0,0
17089,"C02373",2023-11-16,"view","P023",NA,10,0,0
17090,"C02373",2023-08-14,"view","P028",NA,30,0,0
17091,"C02373",2023-08-14,"add_to_cart","P028",NA,30,0,0
17092,"C02373",2023-06-08,"view","P026",NA,0,0,0
17093,"C02373",2023-06-08,"add_to_cart","P026",NA,0,0,0
17094,"C02373",2023-03-30,"view","P009",NA,10,0,0
17095,"C02373",2023-10-19,"view","P012",NA,0,0,0
17096,"C02373",2023-10-19,"add_to_cart","P012",NA,0,0,0
17097,"C02374",2023-11-04,"view","P008",NA,0,0,0
17098,"C02374",2023-04-20,"view","P021",NA,0,0,0
17099,"C02375",2024-04-04,"view","P025",NA,0,0,0
17100,"C02375",2023-11-13,"view","P005",NA,0,0,0
17101,"C02375",2024-01-06,"view","P019",NA,0,0,0
17102,"C02375",2024-01-06,"add_to_cart","P019",NA,0,0,0
17103,"C02375",2024-01-06,"purchase","P019",1,0,67.5,17.37
17104,"C02375",2023-11-28,"view","P012",NA,10,0,0
17105,"C02375",2024-08-31,"view","P002",NA,0,0,0
17106,"C02375",2024-08-31,"add_to_cart","P002",NA,0,0,0
17107,"C02375",2024-08-31,"purchase","P002",3,0,3430.1,1019.54
17108,"C02375",2024-03-19,"view","P011",NA,10,0,0
17109,"C02375",2024-03-19,"add_to_cart","P011",NA,10,0,0
17110,"C02375",2024-03-19,"purchase","P011",1,10,59.2,20.07
17111,"C02375",2023-09-07,"view","P005",NA,10,0,0
17112,"C02375",2023-09-07,"add_to_cart","P005",NA,10,0,0
17113,"C02376",2024-02-27,"view","P028",NA,0,0,0
17114,"C02376",2024-02-27,"add_to_cart","P028",NA,0,0,0
17115,"C02376",2024-02-27,"purchase","P028",2,0,734.02,335.58
17116,"C02376",2024-04-12,"view","P007",NA,0,0,0
17117,"C02376",2024-09-03,"view","P008",NA,0,0,0
17118,"C02376",2024-01-11,"view","P004",NA,0,0,0
17119,"C02376",2024-03-07,"view","P009",NA,10,0,0
17120,"C02377",2024-12-02,"view","P028",NA,0,0,0
17121,"C02377",2023-08-01,"view","P016",NA,10,0,0
17122,"C02377",2023-05-22,"view","P004",NA,0,0,0
17123,"C02377",2023-07-22,"view","P019",NA,0,0,0
17124,"C02377",2023-07-22,"add_to_cart","P019",NA,0,0,0
17125,"C02377",2024-04-07,"view","P015",NA,0,0,0
17126,"C02377",2023-06-09,"view","P003",NA,10,0,0
17127,"C02377",2024-04-25,"view","P012",NA,20,0,0
17128,"C02377",2023-04-20,"view","P017",NA,0,0,0
17129,"C02377",2024-10-12,"view","P020",NA,10,0,0
17130,"C02377",2024-06-02,"view","P025",NA,0,0,0
17131,"C02378",2023-09-30,"view","P006",NA,0,0,0
17132,"C02378",2023-09-30,"add_to_cart","P006",NA,0,0,0
17133,"C02378",2024-05-08,"view","P025",NA,0,0,0
17134,"C02378",2024-09-15,"view","P008",NA,0,0,0
17135,"C02378",2024-09-15,"add_to_cart","P008",NA,0,0,0
17136,"C02378",2024-09-15,"purchase","P008",2,0,842.4,377.46
17137,"C02378",2024-04-22,"view","P017",NA,0,0,0
17138,"C02378",2024-12-11,"view","P005",NA,0,0,0
17139,"C02378",2024-08-24,"view","P008",NA,0,0,0
17140,"C02378",2023-10-05,"view","P013",NA,0,0,0
17141,"C02378",2023-10-05,"add_to_cart","P013",NA,0,0,0
17142,"C02378",2023-07-31,"view","P016",NA,0,0,0
17143,"C02379",2024-11-12,"view","P023",NA,0,0,0
17144,"C02379",2024-12-01,"view","P008",NA,0,0,0
17145,"C02379",2024-12-01,"add_to_cart","P008",NA,0,0,0
17146,"C02379",2024-10-03,"view","P004",NA,10,0,0
17147,"C02379",2024-12-23,"view","P023",NA,0,0,0
17148,"C02379",2024-09-29,"view","P021",NA,0,0,0
17149,"C02379",2024-08-09,"view","P004",NA,0,0,0
17150,"C02379",2024-05-23,"view","P006",NA,0,0,0
17151,"C02379",2024-05-23,"add_to_cart","P006",NA,0,0,0
17152,"C02380",2024-12-09,"view","P029",NA,0,0,0
17153,"C02380",2024-10-10,"view","P011",NA,0,0,0
17154,"C02381",2024-07-06,"view","P006",NA,0,0,0
17155,"C02381",2024-07-01,"view","P013",NA,0,0,0
17156,"C02381",2024-07-01,"add_to_cart","P013",NA,0,0,0
17157,"C02382",2024-12-18,"view","P015",NA,0,0,0
17158,"C02382",2024-12-18,"view","P016",NA,10,0,0
17159,"C02382",2024-12-20,"view","P026",NA,10,0,0
17160,"C02382",2024-12-20,"add_to_cart","P026",NA,10,0,0
17161,"C02382",2024-12-27,"view","P009",NA,0,0,0
17162,"C02383",2023-12-14,"view","P014",NA,10,0,0
17163,"C02383",2023-09-15,"view","P021",NA,10,0,0
17164,"C02383",2024-01-15,"view","P020",NA,20,0,0
17165,"C02383",2024-01-15,"add_to_cart","P020",NA,20,0,0
17166,"C02383",2024-01-15,"purchase","P020",3,20,182.48,33.14
17167,"C02383",2023-12-12,"view","P016",NA,0,0,0
17168,"C02383",2024-12-28,"view","P003",NA,0,0,0
17169,"C02383",2024-08-04,"view","P018",NA,10,0,0
17170,"C02383",2023-12-31,"view","P016",NA,0,0,0
17171,"C02383",2023-06-23,"view","P005",NA,10,0,0
17172,"C02383",2024-06-30,"view","P012",NA,0,0,0
17173,"C02383",2024-07-18,"view","P005",NA,0,0,0
17174,"C02383",2024-07-18,"add_to_cart","P005",NA,0,0,0
17175,"C02383",2024-07-18,"purchase","P005",3,0,2632.71,1313.76
17176,"C02384",2024-11-14,"view","P011",NA,0,0,0
17177,"C02384",2024-08-23,"view","P011",NA,0,0,0
17178,"C02384",2024-08-23,"add_to_cart","P011",NA,0,0,0
17179,"C02384",2024-12-20,"view","P025",NA,10,0,0
17180,"C02384",2024-12-20,"add_to_cart","P025",NA,10,0,0
17181,"C02384",2024-12-11,"view","P028",NA,0,0,0
17182,"C02384",2024-10-22,"view","P021",NA,0,0,0
17183,"C02384",2024-10-22,"add_to_cart","P021",NA,0,0,0
17184,"C02384",2024-10-22,"purchase","P021",2,0,732.82,305.32
17185,"C02384",2024-12-10,"view","P015",NA,0,0,0
17186,"C02384",2024-09-02,"view","P007",NA,0,0,0
17187,"C02384",2024-09-02,"add_to_cart","P007",NA,0,0,0
17188,"C02384",2024-12-10,"view","P011",NA,0,0,0
17189,"C02384",2024-09-15,"view","P029",NA,20,0,0
17190,"C02384",2024-09-15,"add_to_cart","P029",NA,20,0,0
17191,"C02384",2024-08-28,"view","P015",NA,0,0,0
17192,"C02384",2024-08-28,"add_to_cart","P015",NA,0,0,0
17193,"C02384",2024-08-28,"purchase","P015",3,0,198.69,77.91
17194,"C02385",2024-01-17,"view","P021",NA,0,0,0
17195,"C02385",2024-06-17,"view","P012",NA,0,0,0
17196,"C02385",2024-03-23,"view","P012",NA,0,0,0
17197,"C02385",2023-10-16,"view","P014",NA,0,0,0
17198,"C02385",2024-03-26,"view","P027",NA,30,0,0
17199,"C02385",2023-10-24,"view","P030",NA,0,0,0
17200,"C02385",2023-07-02,"view","P014",NA,0,0,0
17201,"C02386",2024-12-29,"view","P023",NA,20,0,0
17202,"C02386",2024-11-01,"view","P003",NA,0,0,0
17203,"C02386",2024-12-10,"view","P023",NA,20,0,0
17204,"C02386",2024-12-28,"view","P018",NA,0,0,0
17205,"C02386",2024-10-28,"view","P019",NA,30,0,0
17206,"C02386",2024-12-20,"view","P029",NA,20,0,0
17207,"C02386",2024-09-29,"view","P018",NA,0,0,0
17208,"C02386",2024-12-15,"view","P020",NA,10,0,0
17209,"C02386",2024-12-15,"add_to_cart","P020",NA,10,0,0
17210,"C02386",2024-12-28,"view","P004",NA,0,0,0
17211,"C02386",2024-11-10,"view","P020",NA,20,0,0
17212,"C02387",2024-05-27,"view","P015",NA,0,0,0
17213,"C02387",2024-10-31,"view","P015",NA,0,0,0
17214,"C02387",2024-11-14,"view","P021",NA,10,0,0
17215,"C02387",2024-12-04,"view","P006",NA,0,0,0
17216,"C02387",2024-05-10,"view","P021",NA,0,0,0
17217,"C02387",2024-05-25,"view","P028",NA,10,0,0
17218,"C02388",2023-08-23,"view","P012",NA,10,0,0
17219,"C02388",2023-08-23,"view","P004",NA,0,0,0
17220,"C02388",2023-08-23,"add_to_cart","P004",NA,0,0,0
17221,"C02388",2024-01-01,"view","P014",NA,0,0,0
17222,"C02388",2024-01-01,"add_to_cart","P014",NA,0,0,0
17223,"C02388",2024-01-01,"purchase","P014",1,0,45.54,11.68
17224,"C02388",2024-11-16,"view","P003",NA,10,0,0
17225,"C02388",2024-04-26,"view","P001",NA,0,0,0
17226,"C02388",2023-08-08,"view","P012",NA,0,0,0
17227,"C02388",2023-08-08,"add_to_cart","P012",NA,0,0,0
17228,"C02388",2024-09-17,"view","P028",NA,0,0,0
17229,"C02388",2023-12-18,"view","P003",NA,10,0,0
17230,"C02389",2024-08-29,"view","P020",NA,0,0,0
17231,"C02389",2024-06-06,"view","P004",NA,10,0,0
17232,"C02389",2024-09-17,"view","P022",NA,0,0,0
17233,"C02389",2024-09-17,"add_to_cart","P022",NA,0,0,0
17234,"C02389",2024-10-08,"view","P030",NA,0,0,0
17235,"C02389",2024-09-06,"view","P020",NA,10,0,0
17236,"C02389",2024-10-13,"view","P017",NA,20,0,0
17237,"C02389",2024-10-13,"add_to_cart","P017",NA,20,0,0
17238,"C02389",2024-11-07,"view","P012",NA,0,0,0
17239,"C02390",2024-12-17,"view","P025",NA,0,0,0
17240,"C02391",2024-12-19,"view","P008",NA,0,0,0
17241,"C02391",2024-12-22,"view","P019",NA,0,0,0
17242,"C02391",2024-12-17,"view","P020",NA,20,0,0
17243,"C02391",2024-12-22,"view","P027",NA,20,0,0
17244,"C02391",2024-12-17,"view","P027",NA,0,0,0
17245,"C02392",2024-12-13,"view","P026",NA,20,0,0
17246,"C02392",2024-08-16,"view","P013",NA,0,0,0
17247,"C02392",2024-05-04,"view","P009",NA,0,0,0
17248,"C02392",2024-05-04,"add_to_cart","P009",NA,0,0,0
17249,"C02392",2024-05-26,"view","P029",NA,0,0,0
17250,"C02392",2024-05-26,"add_to_cart","P029",NA,0,0,0
17251,"C02392",2024-12-22,"view","P026",NA,10,0,0
17252,"C02393",2024-12-28,"view","P007",NA,0,0,0
17253,"C02393",2024-12-25,"view","P026",NA,0,0,0
17254,"C02393",2024-12-25,"view","P016",NA,0,0,0
17255,"C02393",2024-12-29,"view","P027",NA,0,0,0
17256,"C02393",2024-12-29,"view","P001",NA,10,0,0
17257,"C02394",2024-08-07,"view","P006",NA,10,0,0
17258,"C02394",2024-07-07,"view","P029",NA,20,0,0
17259,"C02394",2024-07-07,"add_to_cart","P029",NA,20,0,0
17260,"C02394",2023-11-20,"view","P015",NA,0,0,0
17261,"C02394",2024-06-18,"view","P016",NA,0,0,0
17262,"C02394",2024-06-18,"add_to_cart","P016",NA,0,0,0
17263,"C02394",2024-01-24,"view","P003",NA,10,0,0
17264,"C02394",2024-09-22,"view","P019",NA,0,0,0
17265,"C02394",2023-10-26,"view","P030",NA,0,0,0
17266,"C02394",2023-11-13,"view","P026",NA,10,0,0
17267,"C02394",2024-12-27,"view","P020",NA,0,0,0
17268,"C02394",2024-12-27,"add_to_cart","P020",NA,0,0,0
17269,"C02395",2024-12-07,"view","P025",NA,20,0,0
17270,"C02395",2024-10-19,"view","P024",NA,10,0,0
17271,"C02396",2024-11-15,"view","P019",NA,0,0,0
17272,"C02396",2024-11-15,"add_to_cart","P019",NA,0,0,0
17273,"C02396",2024-04-03,"view","P025",NA,0,0,0
17274,"C02396",2024-12-21,"view","P014",NA,0,0,0
17275,"C02396",2024-08-22,"view","P005",NA,0,0,0
17276,"C02396",2024-04-06,"view","P024",NA,0,0,0
17277,"C02396",2024-04-06,"add_to_cart","P024",NA,0,0,0
17278,"C02396",2024-04-08,"view","P015",NA,10,0,0
17279,"C02396",2024-04-20,"view","P011",NA,0,0,0
17280,"C02396",2023-06-27,"view","P010",NA,20,0,0
17281,"C02396",2023-06-27,"add_to_cart","P010",NA,20,0,0
17282,"C02396",2024-12-24,"view","P017",NA,0,0,0
17283,"C02397",2023-08-02,"view","P009",NA,10,0,0
17284,"C02397",2023-04-30,"view","P019",NA,0,0,0
17285,"C02397",2024-03-20,"view","P008",NA,0,0,0
17286,"C02397",2023-05-10,"view","P001",NA,0,0,0
17287,"C02397",2024-05-20,"view","P012",NA,0,0,0
17288,"C02397",2023-09-01,"view","P029",NA,0,0,0
17289,"C02397",2024-07-15,"view","P025",NA,0,0,0
17290,"C02397",2023-12-27,"view","P030",NA,10,0,0
17291,"C02397",2023-12-27,"add_to_cart","P030",NA,10,0,0
17292,"C02397",2024-09-23,"view","P010",NA,30,0,0
17293,"C02398",2024-05-11,"view","P030",NA,10,0,0
17294,"C02398",2024-06-21,"view","P005",NA,0,0,0
17295,"C02398",2024-06-21,"add_to_cart","P005",NA,0,0,0
17296,"C02398",2024-06-21,"purchase","P005",2,0,1755.14,875.84
17297,"C02398",2024-07-11,"view","P009",NA,10,0,0
17298,"C02398",2024-07-29,"view","P028",NA,10,0,0
17299,"C02398",2024-05-15,"view","P012",NA,0,0,0
17300,"C02399",2023-08-20,"view","P014",NA,0,0,0
17301,"C02399",2024-09-09,"view","P015",NA,10,0,0
17302,"C02399",2024-09-09,"add_to_cart","P015",NA,10,0,0
17303,"C02400",2024-02-26,"view","P007",NA,0,0,0
17304,"C02400",2024-03-01,"view","P006",NA,0,0,0
17305,"C02400",2024-01-19,"view","P004",NA,0,0,0
17306,"C02401",2024-11-12,"view","P026",NA,10,0,0
17307,"C02401",2024-09-26,"view","P023",NA,10,0,0
17308,"C02401",2024-11-24,"view","P005",NA,0,0,0
17309,"C02402",2024-05-10,"view","P009",NA,10,0,0
17310,"C02402",2024-05-10,"add_to_cart","P009",NA,10,0,0
17311,"C02402",2024-04-13,"view","P006",NA,0,0,0
17312,"C02402",2024-08-18,"view","P022",NA,0,0,0
17313,"C02403",2024-12-06,"view","P008",NA,0,0,0
17314,"C02403",2024-07-26,"view","P022",NA,10,0,0
17315,"C02403",2024-10-08,"view","P010",NA,10,0,0
