"customer_id","signup_date","customer_segment","region","acquisition_channel"
"C02410",2024-04-13,"Returning","South","Organic"
"C02411",2023-04-21,"New","East","Organic"
"C02412",2023-10-03,"New","West","Ads"
"C02413",2024-10-29,"New","South","Organic"
"C02414",2024-04-26,"New","South","Organic"
"C02415",2023-08-05,"New","North","Organic"
"C02416",2024-08-16,"Returning","South","Ads"
"C02417",2024-04-18,"New","East","Organic"
"C02418",2023-02-12,"Returning","West","Organic"
"C02419",2024-06-27,"Loyal","West","Ads"
"C02420",2024-03-11,"New","West","Organic"
"C02421",2024-05-05,"New","North","Organic"
"C02422",2024-12-03,"New","South","Ads"
"C02423",2023-01-10,"New","East","Ads"
"C02424",2023-09-29,"Loyal","West","Organic"
"C02425",2023-08-19,"New","North","Organic"
"C02426",2024-09-22,"Returning","South","Ads"
"C02427",2023-05-12,"Returning","North","Ads"
"C02428",2024-11-14,"New","East","Organic"
"C02429",2024-05-23,"Returning","East","Organic"
"C02430",2023-06-14,"Loyal","East","Referral"
"C02431",2024-11-15,"New","North","Ads"
"C02432",2023-12-23,"New","North","Referral"
"C02433",2024-03-16,"New","South","Ads"
"C02434",2023-04-20,"Loyal","South","Organic"
"C02435",2023-01-01,"New","North","Referral"
"C02436",2023-04-16,"New","North","Ads"
"C02437",2023-08-17,"New","West","Referral"
"C02438",2024-05-08,"New","East","Ads"
"C02439",2023-07-14,"Loyal","South","Referral"
"C02440",2024-06-06,"Returning","North","Organic"
"C02441",2023-10-12,"New","East","Ads"
"C02442",2024-07-22,"Loyal","North","Ads"
"C02443",2024-08-24,"New","North","Organic"
"C02444",2024-12-15,"New","South","Organic"
"C02445",2023-06-07,"Returning","West","Organic"
"C02446",2024-07-12,"New","West","Ads"
"C02447",2023-12-02,"New","South","Ads"
"C02448",2024-05-24,"Returning","North","Organic"
"C02449",2023-11-25,"New","North","Ads"
"C02450",2023-04-10,"New","East","Organic"
"C02451",2023-02-04,"New","South","Organic"
"C02452",2024-08-22,"New","East","Ads"
"C02453",2023-06-10,"Loyal","South","Ads"
"C02454",2024-08-02,"New","East","Ads"
"C02455",2023-12-29,"Returning","East","Ads"
"C02456",2023-02-20,"Returning","South","Ads"
"C02457",2023-06-13,"Returning","East","Ads"
"C02458",2024-04-19,"New","West","Organic"
"C02459",2023-01-18,"New","North","Ads"
"C02460",2023-11-07,"New","North","Organic"
"C02461",2024-04-27,"Returning","South","Ads"
"C02462",2024-01-12,"New","South","Ads"
"C02463",2024-11-15,"New","South","Organic"
"C02464",2023-05-06,"New","East","Ads"
"C02465",2023-02-05,"Loyal","East","Ads"
"C02466",2023-03-23,"Returning","East","Referral"
"C02467",2024-08-15,"Returning","South","Organic"
"C02468",2023-03-28,"New","West","Organic"
"C02469",2024-07-18,"New","East","Organic"
"C02470",2023-10-27,"New","South","Ads"
"C02471",2024-12-23,"Returning","West","Referral"
"C02472",2024-08-16,"Loyal","East","Organic"
"C02473",2023-03-08,"Returning","West","Ads"
"C02474",2024-02-29,"New","East","Organic"
"C02475",2023-03-25,"New","West","Ads"
"C02476",2024-07-17,"Loyal","North","Ads"
"C02477",2023-11-10,"New","West","Ads"
"C02478",2024-08-11,"New","East","Ads"
"C02479",2024-02-20,"New","South","Referral"
"C02480",2024-04-16,"New","South","Ads"
"C02481",2023-12-12,"Returning","North","Organic"
"C02482",2024-02-24,"New","East","Organic"
"C02483",2023-01-19,"Loyal","East","Organic"
"C02484",2024-03-17,"New","East","Ads"
"C02485",2023-06-04,"Returning","North","Organic"
"C02486",2024-02-10,"Returning","East","Organic"
"C02487",2023-04-18,"New","South","Ads"
"C02488",2024-11-11,"Returning","East","Ads"
"C02489",2023-08-16,"New","East","Organic"
"C02490",2023-04-19,"New","West","Referral"
"C02491",2024-11-26,"Loyal","South","Ads"
"C02492",2024-11-16,"Loyal","South","Referral"
"C02493",2024-10-29,"Returning","North","Organic"
"C02494",2024-11-15,"New","South","Organic"
"C02495",2023-12-25,"New","North","Ads"
"C02496",2023-06-08,"New","North","Ads"
"C02497",2023-01-07,"Returning","South","Ads"
"C02498",2024-03-16,"Loyal","North","Ads"
"C02499",2023-11-28,"New","West","Organic"
"C02500",2023-01-22,"Returning","South","Ads"
"C02501",2024-07-31,"New","East","Ads"
"C02502",2023-01-11,"New","East","Ads"
"C02503",2023-09-06,"New","North","Organic"
"C02504",2023-01-04,"Returning","East","Ads"
"C02505",2024-06-24,"Loyal","North","Ads"
"C02506",2023-04-18,"Loyal","South","Organic"
"C02507",2024-08-20,"New","West","Ads"
"C02508",2023-03-22,"New","South","Referral"
"C02509",2023-04-16,"New","East","Referral"
"C02510",2024-03-14,"New","West","Organic"
"C02511",2023-07-20,"New","East","Ads"
"C02512",2023-10-23,"Returning","South","Organic"
"C02513",2023-09-19,"Returning","West","Organic"
"C02514",2024-02-06,"Loyal","North","Ads"
"C02515",2023-10-16,"New","West","Ads"
"C02516",2023-01-13,"New","North","Ads"
"C02517",2024-08-31,"New","West","Organic"
"C02518",2023-08-26,"Returning","North","Ads"
"C02519",2024-06-21,"New","West","Ads"
"C02520",2023-03-22,"Loyal","West","Ads"
"C02521",2024-01-20,"Returning","South","Organic"
"C02522",2023-06-09,"New","East","Referral"
"C02523",2024-11-22,"Returning","North","Ads"
"C02524",2023-07-17,"New","North","Organic"
"C02525",2024-07-09,"New","West","Ads"
"C02526",2023-08-08,"New","West","Organic"
"C02527",2024-10-15,"Returning","South","Organic"
"C02528",2024-01-24,"New","East","Referral"
"C02529",2023-02-03,"New","South","Organic"
"C02530",2024-10-19,"New","South","Referral"
"C02531",2024-04-21,"Returning","North","Ads"
"C02532",2023-09-24,"Returning","South","Organic"
"C02533",2023-09-24,"New","West","Ads"
"C02534",2024-03-24,"New","East","Organic"
"C02535",2023-03-09,"Loyal","East","Referral"
"C02536",2024-12-26,"New","South","Ads"
"C02537",2023-12-12,"New","North","Organic"
"C02538",2024-06-29,"Returning","East","Ads"
"C02539",2023-12-10,"New","South","Ads"
"C02540",2023-08-20,"New","East","Organic"
"C02541",2023-05-25,"New","South","Organic"
"C02542",2024-08-19,"New","South","Ads"
"C02543",2023-03-13,"Returning","South","Ads"
"C02544",2024-03-23,"New","North","Referral"
"C02545",2023-09-17,"Returning","West","Organic"
"C02546",2024-11-21,"New","North","Organic"
"C02547",2024-04-12,"Loyal","West","Referral"
"C02548",2024-08-15,"New","West","Organic"
"C02549",2023-01-07,"Returning","West","Ads"
"C02550",2023-11-13,"Returning","North","Organic"
"C02551",2024-08-13,"New","East","Ads"
"C02552",2024-02-25,"Returning","North","Organic"
"C02553",2023-05-11,"New","North","Ads"
"C02554",2024-01-08,"Returning","West","Organic"
"C02555",2023-02-27,"New","North","Organic"
"C02556",2023-12-11,"New","South","Organic"
"C02557",2023-11-15,"Returning","South","Ads"
"C02558",2024-08-27,"Returning","West","Ads"
"C02559",2024-12-24,"New","East","Referral"
"C02560",2024-12-18,"New","East","Ads"
"C02561",2024-12-28,"New","East","Ads"
"C02562",2023-07-06,"Returning","North","Ads"
"C02563",2024-03-17,"New","East","Ads"
"C02564",2023-08-23,"New","West","Ads"
"C02565",2024-05-23,"New","West","Ads"
"C02566",2024-02-15,"New","East","Organic"
"C02567",2023-02-28,"Loyal","South","Organic"
"C02568",2023-01-25,"Returning","South","Organic"
"C02569",2023-02-12,"Returning","East","Organic"
"C02570",2024-07-08,"Returning","South","Referral"
"C02571",2023-02-19,"New","West","Organic"
"C02572",2024-05-13,"New","West","Organic"
"C02573",2024-05-08,"Returning","South","Ads"
"C02574",2023-02-14,"New","West","Organic"
"C02575",2024-02-24,"Loyal","South","Ads"
"C02576",2024-08-22,"Loyal","North","Organic"
"C02577",2023-01-09,"New","North","Referral"
"C02578",2023-04-16,"New","South","Ads"
"C02579",2023-05-04,"Returning","West","Organic"
"C02580",2024-03-25,"Loyal","East","Ads"
"C02581",2023-08-02,"New","West","Ads"
"C02582",2023-01-03,"Loyal","North","Ads"
"C02583",2024-11-18,"Returning","North","Organic"
"C02584",2024-11-28,"New","North","Ads"
"C02585",2023-10-15,"Returning","North","Organic"
"C02586",2023-07-26,"New","South","Ads"
"C02587",2024-07-12,"New","South","Organic"
"C02588",2023-02-01,"New","East","Organic"
"C02589",2023-09-25,"New","North","Organic"
"C02590",2023-03-22,"New","West","Organic"
"C02591",2023-07-05,"New","West","Organic"
"C02592",2024-12-11,"Loyal","South","Organic"
"C02593",2024-12-12,"Returning","East","Ads"
"C02594",2024-01-14,"New","East","Ads"
"C02595",2024-07-07,"Loyal","South","Ads"
"C02596",2023-11-10,"Returning","North","Ads"
"C02597",2023-11-19,"New","West","Ads"
"C02598",2024-08-29,"New","South","Organic"
"C02599",2023-04-18,"New","West","Ads"
"C02600",2024-10-26,"Loyal","West","Organic"
"C02601",2023-01-05,"New","West","Ads"
"C02602",2023-05-05,"Returning","South","Ads"
"C02603",2023-05-11,"New","North","Organic"
"C02604",2024-04-01,"Returning","West","Referral"
"C02605",2024-04-04,"New","South","Organic"
"C02606",2023-04-20,"New","North","Ads"
"C02607",2023-08-23,"New","East","Ads"
"C02608",2024-09-02,"New","South","Organic"
"C02609",2023-09-03,"New","North","Referral"
"C02610",2023-05-22,"Returning","North","Ads"
"C02611",2024-01-16,"Loyal","South","Ads"
"C02612",2024-08-17,"New","West","Ads"
"C02613",2024-03-16,"New","East","Organic"
"C02614",2023-02-02,"New","West","Ads"
"C02615",2024-11-09,"New","West","Organic"
"C02616",2024-11-29,"New","South","Organic"
"C02617",2024-05-17,"New","South","Ads"
"C02618",2023-03-25,"New","North","Ads"
"C02619",2024-02-22,"Loyal","South","Ads"
"C02620",2023-03-26,"New","South","Ads"
"C02621",2024-04-30,"Loyal","East","Ads"
"C02622",2023-01-05,"Returning","South","Ads"
"C02623",2024-10-23,"New","West","Ads"
"C02624",2023-10-01,"Loyal","East","Referral"
"C02625",2024-06-21,"Loyal","West","Ads"
"C02626",2023-10-15,"Returning","North","Organic"
"C02627",2024-03-30,"Loyal","North","Ads"
"C02628",2024-01-01,"Loyal","South","Organic"
"C02629",2023-01-26,"Returning","North","Organic"
"C02630",2024-11-24,"Returning","East","Organic"
"C02631",2024-01-12,"Returning","West","Organic"
"C02632",2023-06-22,"Returning","South","Ads"
"C02633",2023-11-05,"New","West","Ads"
"C02634",2024-05-27,"New","North","Ads"
"C02635",2024-11-22,"New","North","Organic"
"C02636",2023-05-16,"New","South","Organic"
"C02637",2023-05-27,"New","South","Ads"
"C02638",2024-05-24,"Loyal","South","Ads"
"C02639",2024-02-14,"New","West","Ads"
"C02640",2023-03-25,"New","East","Referral"
"C02641",2023-07-08,"Returning","West","Organic"
"C02642",2024-11-09,"Loyal","South","Ads"
"C02643",2023-12-28,"New","South","Organic"
"C02644",2023-11-25,"New","North","Referral"
"C02645",2024-03-30,"New","South","Ads"
"C02646",2024-05-31,"New","West","Ads"
"C02647",2024-06-30,"New","West","Organic"
"C02648",2024-07-31,"New","West","Organic"
"C02649",2023-09-30,"New","East","Ads"
"C02650",2023-08-01,"New","South","Ads"
"C02651",2024-11-08,"New","North","Organic"
"C02652",2023-05-27,"New","North","Ads"
"C02653",2024-08-11,"Loyal","North","Organic"
"C02654",2024-11-18,"New","North","Ads"
"C02655",2024-02-01,"Returning","West","Ads"
"C02656",2024-05-20,"Returning","North","Ads"
"C02657",2024-01-28,"New","North","Ads"
"C02658",2024-06-20,"New","South","Organic"
"C02659",2023-08-17,"Returning","West","Organic"
"C02660",2023-03-08,"New","West","Referral"
"C02661",2024-04-06,"New","North","Organic"
"C02662",2024-12-27,"New","East","Ads"
"C02663",2023-12-29,"Returning","North","Organic"
"C02664",2024-10-18,"Loyal","West","Organic"
"C02665",2024-07-07,"New","North","Ads"
"C02666",2024-11-16,"New","East","Referral"
"C02667",2024-07-11,"Returning","East","Organic"
"C02668",2024-01-12,"Returning","South","Organic"
"C02669",2024-03-20,"New","East","Organic"
"C02670",2024-09-30,"Loyal","North","Ads"
"C02671",2023-12-03,"Returning","West","Referral"
"C02672",2023-10-16,"New","South","Organic"
"C02673",2024-06-11,"New","South","Ads"
"C02674",2024-06-13,"New","East","Organic"
"C02675",2024-08-14,"Returning","West","Organic"
"C02676",2024-11-09,"Returning","West","Organic"
"C02677",2024-12-03,"New","South","Organic"
"C02678",2024-02-09,"Loyal","West","Organic"
"C02679",2023-02-25,"Loyal","North","Ads"
"C02680",2024-10-05,"Loyal","South","Ads"
"C02681",2024-03-17,"New","West","Ads"
"C02682",2024-09-29,"New","South","Referral"
"C02683",2023-03-22,"New","South","Organic"
"C02684",2024-09-28,"Returning","West","Ads"
"C02685",2023-01-04,"New","North","Organic"
"C02686",2023-05-19,"New","South","Ads"
"C02687",2023-11-22,"New","North","Organic"
"C02688",2024-10-27,"Returning","East","Ads"
"C02689",2024-07-08,"New","South","Organic"
"C02690",2023-12-29,"New","South","Ads"
"C02691",2024-01-17,"New","West","Organic"
"C02692",2024-10-31,"New","West","Organic"
"C02693",2023-02-14,"New","South","Organic"
"C02694",2024-01-24,"New","West","Ads"
"C02695",2024-01-27,"Returning","South","Organic"
"C02696",2023-09-15,"Returning","West","Organic"
"C02697",2023-05-10,"Loyal","East","Ads"
"C02698",2023-07-28,"Returning","West","Organic"
"C02699",2024-10-29,"New","East","Ads"
"C02700",2023-06-07,"New","South","Organic"
"C02701",2024-10-24,"New","West","Organic"
"C02702",2023-03-22,"Returning","East","Ads"
"C02703",2023-10-04,"New","North","Referral"
"C02704",2024-07-24,"New","West","Organic"
"C02705",2023-02-25,"New","North","Ads"
"C02706",2024-08-18,"New","North","Organic"
"C02707",2023-11-26,"Loyal","East","Organic"
"C02708",2023-11-14,"New","West","Organic"
"C02709",2024-05-27,"New","North","Referral"
"C02710",2024-03-08,"New","West","Organic"
"C02711",2024-03-15,"New","North","Ads"
"C02712",2024-06-23,"New","South","Organic"
"C02713",2024-03-14,"New","East","Ads"
"C02714",2024-03-05,"Returning","North","Organic"
"C02715",2023-01-16,"New","North","Referral"
"C02716",2023-06-05,"New","South","Ads"
"C02717",2024-05-04,"Loyal","South","Referral"
"C02718",2024-11-17,"Returning","East","Ads"
"C02719",2024-08-22,"Loyal","West","Ads"
"C02720",2023-12-24,"New","East","Organic"
"C02721",2024-07-25,"Returning","West","Referral"
"C02722",2024-05-20,"New","West","Ads"
"C02723",2024-03-12,"Loyal","North","Organic"
"C02724",2023-09-01,"New","West","Ads"
"C02725",2024-12-14,"New","North","Organic"
"C02726",2023-06-05,"Loyal","East","Ads"
"C02727",2024-11-21,"New","South","Organic"
"C02728",2023-01-10,"New","West","Referral"
"C02729",2024-01-10,"Loyal","North","Organic"
"C02730",2024-08-27,"New","East","Referral"
"C02731",2023-11-25,"Returning","East","Ads"
"C02732",2024-07-30,"New","West","Ads"
"C02733",2024-10-15,"Loyal","West","Ads"
"C02734",2024-04-05,"New","North","Ads"
"C02735",2024-02-01,"New","East","Ads"
"C02736",2023-04-01,"New","West","Ads"
"C02737",2024-04-11,"New","East","Organic"
"C02738",2024-02-07,"New","South","Organic"
"C02739",2024-07-19,"New","East","Ads"
"C02740",2024-09-02,"New","East","Ads"
"C02741",2023-02-17,"Loyal","South","Referral"
"C02742",2024-11-09,"New","North","Ads"
"C02743",2023-11-18,"New","South","Organic"
"C02744",2024-11-28,"New","West","Organic"
"C02745",2024-10-01,"New","East","Ads"
"C02746",2023-04-13,"New","East","Ads"
"C02747",2024-06-02,"New","West","Organic"
"C02748",2024-08-20,"Returning","North","Referral"
"C02749",2023-04-13,"New","East","Ads"
"C02750",2024-06-05,"New","South","Organic"
"C02751",2024-03-02,"Returning","South","Organic"
"C02752",2023-06-23,"New","East","Referral"
"C02753",2024-02-06,"Loyal","East","Ads"
"C02754",2023-02-16,"Returning","North","Referral"
"C02755",2023-09-23,"Returning","West","Organic"
"C02756",2024-07-21,"New","West","Ads"
"C02757",2024-04-15,"New","North","Organic"
"C02758",2023-10-16,"Loyal","East","Ads"
"C02759",2024-07-27,"New","South","Ads"
"C02760",2023-08-23,"New","West","Referral"
"C02761",2024-07-27,"New","North","Organic"
"C02762",2023-10-12,"New","East","Ads"
"C02763",2023-12-20,"New","West","Referral"
"C02764",2023-06-11,"Loyal","West","Organic"
"C02765",2024-12-27,"Returning","East","Organic"
"C02766",2024-01-01,"Returning","East","Organic"
"C02767",2024-01-16,"New","North","Ads"
"C02768",2023-03-25,"Returning","South","Referral"
"C02769",2023-10-24,"New","West","Organic"
"C02770",2024-10-16,"New","North","Ads"
"C02771",2024-12-12,"New","East","Ads"
"C02772",2023-05-01,"Loyal","West","Ads"
"C02773",2024-02-21,"New","South","Organic"
"C02774",2024-04-01,"New","East","Organic"
"C02775",2023-05-15,"Loyal","East","Referral"
"C02776",2024-03-23,"Returning","South","Organic"
"C02777",2023-03-24,"Returning","East","Organic"
"C02778",2023-03-27,"New","South","Referral"
"C02779",2023-07-10,"New","West","Ads"
"C02780",2024-01-19,"New","South","Referral"
"C02781",2024-05-29,"Returning","West","Organic"
"C02782",2024-08-27,"Loyal","South","Ads"
"C02783",2023-10-30,"Returning","South","Organic"
"C02784",2024-03-18,"New","South","Ads"
"C02785",2023-04-22,"Loyal","West","Referral"
"C02786",2024-01-07,"Loyal","East","Organic"
"C02787",2023-01-17,"New","South","Organic"
"C02788",2023-04-24,"New","West","Ads"
"C02789",2023-12-29,"New","West","Organic"
"C02790",2024-07-09,"New","North","Ads"
"C02791",2024-05-28,"Returning","South","Organic"
"C02792",2024-09-03,"Returning","East","Organic"
"C02793",2024-10-20,"New","West","Referral"
"C02794",2023-09-06,"New","North","Organic"
"C02795",2024-01-12,"New","East","Organic"
"C02796",2023-02-18,"Returning","West","Ads"
"C02797",2023-08-16,"New","North","Ads"
"C02798",2024-05-20,"New","East","Ads"
"C02799",2024-12-18,"New","East","Organic"
"C02800",2024-11-12,"New","East","Organic"
"C02801",2023-03-16,"New","South","Ads"
"C02802",2024-12-04,"Loyal","North","Organic"
"C02803",2023-07-11,"New","West","Ads"
"C02804",2023-11-21,"Returning","East","Ads"
"C02805",2023-03-02,"New","North","Ads"
"C02806",2023-07-01,"New","South","Organic"
"C02807",2024-08-07,"New","South","Ads"
"C02808",2024-08-02,"Returning","South","Organic"
"C02809",2024-08-27,"New","North","Organic"
"C02810",2023-08-23,"New","South","Organic"
"C02811",2024-09-04,"New","East","Ads"
"C02812",2024-08-24,"New","North","Organic"
"C02813",2023-09-16,"New","East","Organic"
"C02814",2023-02-21,"New","West","Ads"
"C02815",2023-11-21,"New","South","Organic"
"C02816",2024-02-03,"Returning","North","Ads"
"C02817",2024-06-09,"Returning","North","Ads"
"C02818",2023-12-04,"New","North","Ads"
"C02819",2024-06-08,"Returning","North","Ads"
"C02820",2023-02-27,"Loyal","South","Ads"
"C02821",2023-10-11,"New","South","Organic"
"C02822",2023-01-03,"New","South","Ads"
"C02823",2023-04-22,"Loyal","West","Organic"
"C02824",2023-09-01,"Returning","West","Referral"
"C02825",2024-12-13,"New","East","Ads"
"C02826",2024-05-05,"New","South","Ads"
"C02827",2024-07-07,"Returning","West","Ads"
"C02828",2023-11-24,"New","East","Organic"
"C02829",2024-06-15,"New","South","Ads"
"C02830",2023-11-30,"New","North","Ads"
"C02831",2024-09-07,"Loyal","South","Ads"
"C02832",2023-09-16,"Loyal","West","Referral"
"C02833",2023-05-05,"Loyal","South","Referral"
"C02834",2024-02-04,"New","West","Organic"
"C02835",2024-08-07,"New","West","Ads"
"C02836",2023-12-02,"New","West","Referral"
"C02837",2024-07-28,"Loyal","East","Ads"
"C02838",2024-08-12,"New","East","Ads"
"C02839",2024-03-26,"New","West","Ads"
"C02840",2024-09-06,"New","West","Organic"
"C02841",2023-03-13,"Loyal","West","Organic"
"C02842",2024-05-31,"New","East","Ads"
"C02843",2024-04-14,"New","West","Ads"
"C02844",2024-10-05,"Loyal","South","Organic"
"C02845",2023-01-09,"Loyal","South","Ads"
"C02846",2024-06-24,"New","West","Ads"
"C02847",2024-07-14,"New","North","Ads"
"C02848",2024-09-16,"New","East","Ads"
"C02849",2024-03-28,"Returning","North","Organic"
"C02850",2024-07-08,"New","North","Organic"
"C02851",2024-08-09,"Returning","West","Organic"
"C02852",2023-09-07,"New","North","Referral"
"C02853",2023-02-18,"New","South","Referral"
"C02854",2024-10-09,"Returning","West","Ads"
"C02855",2023-06-19,"Loyal","West","Ads"
"C02856",2024-02-02,"New","South","Organic"
"C02857",2023-02-06,"Returning","North","Ads"
"C02858",2024-10-25,"New","North","Organic"
"C02859",2023-08-02,"New","West","Organic"
"C02860",2024-12-25,"Returning","North","Ads"
"C02861",2024-02-15,"Returning","North","Ads"
"C02862",2024-07-18,"Returning","West","Referral"
"C02863",2024-10-15,"New","East","Referral"
"C02864",2024-12-13,"New","South","Ads"
"C02865",2024-02-22,"Returning","North","Ads"
"C02866",2024-11-15,"Loyal","South","Ads"
"C02867",2023-12-06,"New","East","Organic"
"C02868",2023-01-13,"New","South","Organic"
"C02869",2024-08-17,"New","West","Referral"
"C02870",2024-12-24,"Returning","West","Ads"
"C02871",2023-07-06,"New","West","Ads"
"C02872",2024-03-19,"New","East","Referral"
"C02873",2023-02-23,"New","East","Ads"
"C02874",2023-10-20,"Loyal","North","Organic"
"C02875",2023-12-14,"New","South","Ads"
"C02876",2023-05-20,"Returning","West","Ads"
"C02877",2024-02-15,"New","North","Organic"
"C02878",2023-05-12,"Loyal","West","Referral"
"C02879",2023-07-11,"Loyal","East","Ads"
"C02880",2024-02-14,"New","West","Organic"
"C02881",2024-05-11,"Returning","South","Organic"
"C02882",2024-03-17,"Returning","South","Organic"
"C02883",2024-04-16,"New","South","Organic"
"C02884",2024-05-12,"New","West","Ads"
"C02885",2023-04-10,"New","South","Referral"
"C02886",2023-10-31,"New","East","Referral"
"C02887",2024-06-04,"New","North","Organic"
"C02888",2024-12-23,"Loyal","North","Organic"
"C02889",2023-04-15,"New","East","Organic"
"C02890",2023-08-14,"Returning","East","Organic"
"C02891",2023-12-20,"New","West","Ads"
"C02892",2024-10-21,"New","South","Referral"
"C02893",2024-10-09,"New","North","Organic"
"C02894",2024-06-27,"New","West","Organic"
"C02895",2023-09-25,"Returning","West","Organic"
"C02896",2024-08-02,"New","North","Organic"
"C02897",2023-04-09,"Returning","North","Organic"
"C02898",2023-09-03,"New","North","Ads"
"C02899",2023-07-19,"New","West","Ads"
"C02900",2024-05-08,"New","South","Ads"
"C02901",2024-11-22,"New","South","Organic"
"C02902",2023-04-22,"Loyal","South","Ads"
"C02903",2023-09-09,"Returning","South","Organic"
"C02904",2023-12-11,"New","North","Ads"
"C02905",2024-02-22,"Loyal","South","Ads"
"C02906",2024-01-10,"New","South","Ads"
"C02907",2024-06-10,"Returning","West","Referral"
"C02908",2024-05-09,"Returning","East","Organic"
"C02909",2024-05-12,"New","West","Referral"
"C02910",2023-09-06,"New","West","Referral"
"C02911",2023-01-24,"New","South","Organic"
"C02912",2023-03-13,"New","North","Organic"
"C02913",2024-09-04,"Returning","East","Ads"
"C02914",2024-11-19,"Returning","North","Ads"
"C02915",2023-04-18,"New","North","Organic"
"C02916",2023-01-26,"New","East","Organic"
"C02917",2023-11-12,"Returning","East","Ads"
"C02918",2023-10-21,"Loyal","East","Ads"
"C02919",2023-10-03,"New","East","Ads"
"C02920",2023-04-04,"New","East","Ads"
"C02921",2024-08-21,"Returning","South","Ads"
"C02922",2024-11-29,"New","West","Organic"
"C02923",2023-10-29,"New","East","Organic"
"C02924",2023-10-11,"New","North","Organic"
"C02925",2024-09-15,"Returning","East","Organic"
"C02926",2023-06-30,"Returning","South","Ads"
"C02927",2024-12-25,"Returning","West","Organic"
"C02928",2024-07-26,"New","North","Ads"
"C02929",2024-08-19,"New","West","Ads"
"C02930",2023-03-19,"New","North","Organic"
"C02931",2024-04-11,"Returning","North","Ads"
"C02932",2024-02-21,"New","North","Organic"
"C02933",2023-02-15,"Returning","North","Organic"
"C02934",2024-03-17,"Returning","East","Organic"
"C02935",2023-11-17,"Loyal","East","Ads"
"C02936",2023-06-04,"New","South","Ads"
"C02937",2024-03-01,"New","South","Organic"
"C02938",2024-09-23,"Loyal","North","Referral"
"C02939",2024-06-15,"Loyal","East","Organic"
"C02940",2023-12-29,"Returning","East","Ads"
"C02941",2024-11-22,"New","South","Organic"
"C02942",2023-09-23,"Returning","West","Ads"
"C02943",2024-01-21,"Loyal","West","Ads"
"C02944",2024-08-04,"Returning","East","Ads"
"C02945",2023-10-16,"Returning","East","Organic"
"C02946",2023-07-04,"New","East","Organic"
"C02947",2023-11-19,"Returning","East","Organic"
"C02948",2024-07-10,"Loyal","North","Ads"
"C02949",2023-10-11,"New","South","Referral"
"C02950",2023-03-30,"New","South","Ads"
"C02951",2024-01-20,"Loyal","West","Ads"
"C02952",2024-12-19,"New","West","Ads"
"C02953",2024-09-20,"Loyal","South","Ads"
"C02954",2023-09-26,"Loyal","East","Organic"
"C02955",2023-11-15,"New","South","Organic"
"C02956",2024-11-17,"New","South","Referral"
"C02957",2024-06-15,"Loyal","North","Ads"
"C02958",2024-01-16,"Returning","East","Referral"
"C02959",2024-02-22,"Loyal","East","Referral"
"C02960",2023-10-01,"New","North","Ads"
"C02961",2024-04-28,"New","South","Organic"
"C02962",2024-03-05,"Returning","East","Ads"
"C02963",2023-08-25,"New","East","Ads"
"C02964",2023-04-20,"Returning","East","Ads"
"C02965",2024-11-18,"New","West","Ads"
"C02966",2023-02-22,"New","East","Organic"
"C02967",2023-07-04,"New","North","Organic"
"C02968",2023-12-31,"Returning","South","Organic"
"C02969",2024-11-06,"New","West","Ads"
"C02970",2024-08-15,"New","East","Organic"
"C02971",2024-10-24,"New","North","Organic"
"C02972",2024-12-25,"Loyal","West","Ads"
"C02973",2023-12-09,"Loyal","East","Ads"
"C02974",2024-12-08,"Returning","South","Ads"
"C02975",2023-03-19,"Returning","West","Ads"
"C02976",2023-01-16,"Loyal","South","Ads"
"C02977",2024-07-16,"New","North","Organic"
"C02978",2024-02-25,"New","East","Ads"
"C02979",2023-06-13,"New","East","Ads"
"C02980",2024-05-26,"New","South","Organic"
"C02981",2023-03-31,"Loyal","East","Organic"
"C02982",2024-01-20,"Returning","North","Ads"
"C02983",2024-12-15,"Loyal","West","Ads"
"C02984",2023-11-23,"Returning","South","Ads"
"C02985",2024-11-11,"New","South","Referral"
"C02986",2024-09-11,"New","South","Referral"
"C02987",2024-02-12,"Returning","East","Ads"
"C02988",2024-06-12,"New","South","Organic"
"C02989",2023-01-22,"New","South","Organic"
"C02990",2024-09-12,"New","West","Ads"
"C02991",2024-04-30,"Loyal","North","Organic"
"C02992",2024-07-21,"Loyal","East","Ads"
"C02993",2023-05-10,"New","North","Referral"
"C02994",2023-06-09,"New","South","Ads"
"C02995",2023-06-08,"Loyal","North","Ads"
"C02996",2024-08-03,"Returning","West","Ads"
"C02997",2024-02-24,"New","East","Ads"
"C02998",2024-11-10,"New","North","Referral"
"C02999",2023-12-05,"New","South","Ads"
"C03000",2024-01-23,"Returning","West","Ads"
"C03001",2023-10-24,"New","North","Ads"
"C03002",2024-12-29,"Returning","East","Organic"
"C03003",2023-09-11,"New","West","Ads"
"C03004",2023-05-09,"Loyal","South","Organic"
"C03005",2023-07-04,"Loyal","South","Organic"
"C03006",2023-12-10,"Returning","South","Organic"
"C03007",2024-01-21,"New","West","Ads"
"C03008",2024-05-07,"Returning","North","Referral"
"C03009",2023-03-05,"New","West","Organic"
"C03010",2023-07-22,"New","West","Organic"
"C03011",2024-09-21,"New","North","Organic"
"C03012",2023-08-30,"New","East","Referral"
"C03013",2023-10-25,"New","South","Ads"
"C03014",2023-05-01,"Returning","East","Ads"
"C03015",2024-03-17,"Returning","North","Referral"
"C03016",2024-01-29,"New","East","Ads"
